2042;Anthony;Stewart;Dermatologist;Palo Alto;2.7
2043;Max;Dyer;Endocrinologist;Los Gatos;2.8
2044;Jack;Turner;Gastroenterologist;Menlo Park;2.9
2045;Dan;Lyman;Hematologist;Millbrae;3
2046;Nathan;Peters;Nephrologist;Milpitas;3.1
2047;Sonia;Jackson;Obstetrician;Palo Alto;2.5
2048;Dan;Stewart;Ophthalmologist;Milpitas;2.6
2049;Christian;Cameron;Optometrist;Milpitas;2.7
2050;Samantha;Randall;Orthopedic Surgeon;San Francisco;2.8
2051;Carl;Bower;Otolaryngologist;Palo Alto;2.9
2052;Owen;Wallace;Pediatrician;Mountain View;3
2053;Gabrielle;Brown;Physiatrist;Mountain View;3.1
2054;Lisa;Wilkins;Plastic Surgeon;Oakland;3.2
2055;Stewart;Davies;Psychiatrist;Oakland;3.3
2056;Amelia;Vaughan;Psychiatrist;Pacifica;3.4
2057;Katherine;Bailey;Pulmonologist;Palo Alto;2.8
2058;John;Glover;Radiologist;Millbray;2.9
2059;Austin;Walker;Rheumatologist;Redwood City;3
2060;Sarah;Ince;Urologist;Richmond;3.1
2061;Nathan;Coleman;Orthopedic Surgeon;Richmond;3.2
2062;Alex;Carr;Otolaryngologist;San Bruno;3.3
2063;Nicholas;Morrison;Pediatrician;San Bruno;2.5
2064;Joanne;Peake;Physiatrist;San Bruno;2.6
2065;Deirdre;King;Gastroenterologist;Millbrae;2.7
2066;Ruth;McGrath;Cardiologist;San Bruno;2.8
2067;Alexander;Berry;Physiatrist;Millbrae;2.9
2068;Audrey;Peters;Plastic Surgeon;San Carlos;3
2069;Neil;Chapman;Cardiologist;San Carlos;3.1
2070;Oliver;Payne;Cardiologist;San Francisco;3.2
2071;Steven;Cameron;Physiatrist;San Francisco;3.3
2072;Dan;Chapman;Cardiologist;San Francisco;3.4
2073;Faith;Jackson;Cardiologist;San Francisco;2.6
2074;Jan;Clarkson;Physiatrist;San Francisco;2.7
2075;Alison;Morgan;Psychiatrist;San Francisco;2.8
2076;Nathan;Fisher;Allergist;San Jose;2.9
2077;Lily;Simpson;Anesthesiologist;San Jose;3
2078;Samantha;Stewart;Cardiologist;San Jose;3.1
2079;Joanne;Hunter;Dermatologist;San Jose;2.5
2080;Dylan;Cornish;Endocrinologist;San Jose;2.6
2081;Jessica;Piper;Gastroenterologist;San Jose;2.7
2082;Gordon;Walsh;Hematologist;San Jose;2.8
2083;Una;Langdon;Nephrologist;San Mateo;2.9
2084;Nathan;Gibson;Obstetrician;San Mateo;3
2085;Lucas;Knox;Ophthalmologist;San Mateo;3.1
2086;Madeleine;Carr;Optometrist;San Mateo;3.2
2087;Cameron;Edmunds;Orthopedic Surgeon;Santa Clara;2.5
2088;Nathan;Arnold;Otolaryngologist;Santa Clara;2.6
2089;Adrian;Ellison;Pediatrician;Santa Clara;2.7
2090;Neil;Jones;Physiatrist;Palo Alto;2.8
2091;Jake;Suthy;Plastic Surgeon;Santa Rosa;2.9
2092;Sarah;Manning;Psychiatrist;Saratoga;3
2093;Michelle;Hart;Psychiatrist;South San Francisco;3.1
2094;Kylie;Vance;Pediatrician;Sunnyvale;3.2
2095;Piers;Henders;Physiatrist;Sunnyvale;3.3
2096;Abigail;Kelin;Plastic Surgeon;San Francisco;3.4
2097;Ian;Piper;Psychiatrist;San Francisco;3.1
2098;Julia;Young;Psychiatrist;San Francisco;3.2
2099;Felicity;Malkin;Pulmonologist;San Francisco;3.3
2100;Theresa;Gill;Radiologist;San Jose;3.4
2101;Joshua;Murray;Rheumatologist;San Jose;1.5
2102;Joshua;Hardacre;Urologist;San Jose;1.6
2103;Max;Duncan;Orthopedic Surgeon;San Jose;1.7
2104;Edward;Arnold;Otolaryngologist;San Jose;1.8
2105;Kylie;Tucker;Pediatrician;San Jose;1.9
2106;Joanne;Blake;Physiatrist;San Jose;2
2107;Wanda;Hunter;Gastroenterologist;San Mateo;2.1
2108;Kylie;Chapman;Cardiologist;San Mateo;2.2
2109;Justin;Ince;Physiatrist;San Mateo;2.3
2110;Liam;Walker;Plastic Surgeon;San Mateo;2.4
2111;Charles;Sharp;Cardiologist;Santa Clara;2.5
2112;Stephen;Davidson;Cardiologist;Santa Clara;2.6
2113;Joanne;Wallace;Physiatrist;Santa Clara;2.7
2114;Alan;Avery;Cardiologist;Palo Alto;2.8
2115;Joe;Wallace;Cardiologist;Santa Rosa;2.9
2116;Tim;Mackay;Physiatrist;Saratoga;3
2117;Thomas;Hart;Psychiatrist;South San Francisco;3.1
2118;Carolyn;Kerr;Allergist;Sunnyvale;3.2
2119;Bella;Walker;Anesthesiologist;Sunnyvale;3.3
2120;Tim;Oliver;Cardiologist;Menlo Park;3.4
2121;San;Terry;Dermatologist;Berkeley;3.5
2122;Justin;Graham;Endocrinologist;Burlingame;3.6
2123;Theresa;Carr;Gastroenterologist;Colma;3.7
2124;Liam;Edmunds;Hematologist;Colma;3.8
2125;Sebastian;Quinn;Nephrologist;Colma;3.9
2126;Luke;Sharp;Obstetrician;Concord;4
2127;Sam;Wright;Ophthalmologist;Concord;4.1
2128;Zoe;Blake;Optometrist;Cupertino;4.2
2129;Thomas;North;Orthopedic Surgeon;Daly City;4.3
2130;Hannah;Abraham;Otolaryngologist;Daly City;4.4
2131;Joanne;Langdon;Pediatrician;San Jose;4.5
2132;Trevor;Reid;Physiatrist;San Mateo;4.6
2133;Jennifer;Rampling;Plastic Surgeon;San Mateo;3.3
2134;Nicola;Cameron;Pediatrician;Foster City;3.4
2135;Connor;May;Physiatrist;Fremont;3.5
2136;Melanie;Suthy;Plastic Surgeon;Fremont;3.6
2137;Carl;Randall;Psychiatrist;Gilroy;3.7
2138;Trevor;Turner;Psychiatrist;Half Moon Bay;3.8
2139;Wanda;Anderson;Pulmonologist;Hayward;3.9
2140;Rachel;Short;Radiologist;Hayward;4
2141;Emma;Carr;Rheumatologist;Hillsborough;4.1
2142;Frank;Ball;Urologist;Los Altos;4.2
2143;Sue;Lewis;Allergist;Los Altos;4.3
2144;Sam;Buckland;Anesthesiologist;Los Gatos;4.4
2145;Wanda;Young;Cardiologist;Los Gatos;4.5
2146;Ian;Davidson;Dermatologist;Palo Alto;4.6
2147;Dominic;Mitchy;Endocrinologist;Los Gatos;4.7
2148;Victoria;May;Gastroenterologist;Menlo Park;3.3
2149;Jake;Gill;Hematologist;Millbrae;3.4
2150;Victor;Alsop;Nephrologist;Milpitas;3.5
2151;Ryan;Young;Obstetrician;Palo Alto;3.6
2152;Julia;Randall;Ophthalmologist;Milpitas;3.7
2153;Abigail;Carr;Optometrist;Milpitas;3.8
2154;Blake;Robertson;Orthopedic Surgeon;San Francisco;3.9
2155;Julian;Gibson;Otolaryngologist;Palo Alto;4
2156;Vanessa;Jones;Pediatrician;Mountain View;4.1
2157;Alison;Malkin;Physiatrist;Mountain View;4.2
2158;Connor;Ogden;Plastic Surgeon;Oakland;4.3
2159;Oliver;Dowd;Psychiatrist;Oakland;4.4
2160;Bella;Howard;Psychiatrist;Pacifica;4.5
2161;Kimberly;Buckland;Pulmonologist;Palo Alto;4.6
2162;Sally;Lyman;Radiologist;Millbray;4.7
2163;Matt;Allan;Rheumatologist;Redwood City;1.9
2164;Joshua;Slater;Urologist;Richmond;2
2165;Sarah;Gibson;Orthopedic Surgeon;Richmond;2.1
2166;Hannah;Baker;Otolaryngologist;San Bruno;2.2
2167;Simon;Bailey;Pediatrician;San Bruno;2.3
2168;Lillian;Davies;Physiatrist;San Bruno;2.4
2169;Luke;North;Gastroenterologist;Millbrae;2.5
2170;Nicholas;Stewart;Cardiologist;San Bruno;2.6
2171;Faith;Burgess;Physiatrist;Millbrae;2.7
2172;Angela;Parr;Plastic Surgeon;San Carlos;2.8
2173;Nicola;Harris;Cardiologist;San Carlos;2.9
2174;Ava;Mills;Cardiologist;San Francisco;3
2175;Diane;King;Physiatrist;San Francisco;3.1
2176;Alan;Lyman;Cardiologist;San Francisco;3.2
2177;Abigail;Glover;Cardiologist;San Francisco;3.3
2178;Sally;Newman;Physiatrist;San Francisco;3.4
2179;Sam;Kerr;Psychiatrist;San Francisco;3.5
2180;Trevor;Marshall;Allergist;San Jose;3.6
2181;Nicola;Buckland;Anesthesiologist;San Jose;3.7
2182;Jan;Buckland;Cardiologist;San Jose;3.8
2183;Trevor;Suthy;Dermatologist;San Jose;3.9
2184;Owen;McLean;Endocrinologist;San Jose;4
2185;Stephen;Quinn;Gastroenterologist;San Jose;4.1
2186;Maria;Clarkson;Hematologist;San Jose;4.2
2187;Adam;Berry;Nephrologist;San Mateo;4.3
2188;Felicity;Dickens;Obstetrician;San Mateo;4.4
2189;Olivia;Morrison;Ophthalmologist;San Mateo;4.5
2190;Adam;Skinner;Optometrist;San Mateo;4.6
2191;Abigail;Dickens;Orthopedic Surgeon;Santa Clara;4.7
2192;Justin;Rampling;Otolaryngologist;Santa Clara;4.8
2193;Una;Slater;Pediatrician;Santa Clara;4.9
2194;Faith;Hemmings;Physiatrist;Palo Alto;3.3
2195;Claire;Davies;Plastic Surgeon;Santa Rosa;3.4
2196;Connor;Kelly;Psychiatrist;Saratoga;3.5
2197;Lucas;Jackson;Psychiatrist;South San Francisco;3.6
2198;Dominic;Powell;Pediatrician;Sunnyvale;3.7
2199;Michelle;Slater;Physiatrist;Sunnyvale;3.8
2200;Amy;Edmunds;Plastic Surgeon;San Francisco;3.9
2201;Wanda;Short;Psychiatrist;San Francisco;4
2202;Wendy;Baker;Psychiatrist;San Francisco;4.1
2203;Phil;MacLeod;Pulmonologist;San Francisco;4.2
2204;Melanie;Ince;Radiologist;San Jose;4.3
2205;Edward;Powell;Rheumatologist;San Jose;4.4
2206;Diana;Greene;Urologist;San Jose;4.5
2207;Dan;Scott;Orthopedic Surgeon;San Jose;4.6
2208;Madeleine;Springer;Otolaryngologist;San Jose;4.7
2209;Sean;Jones;Pediatrician;San Jose;3.3
2210;Steven;Buckland;Physiatrist;San Jose;3.4
2211;Joan;Alsop;Gastroenterologist;San Mateo;3.5
2212;Dan;Ellison;Cardiologist;San Mateo;3.6
2213;Jasmine;Bond;Physiatrist;San Mateo;3.7
2214;Rebecca;Gray;Plastic Surgeon;San Mateo;3.8
2215;Ryan;Lewis;Cardiologist;Santa Clara;3.9
2216;Anne;Dowd;Cardiologist;Santa Clara;4
2217;Jennifer;Turner;Physiatrist;Santa Clara;4.1
2218;Audrey;Graham;Cardiologist;Palo Alto;4.2
2219;Sean;Kerr;Cardiologist;Santa Rosa;4.3
2220;Donna;Ince;Physiatrist;Saratoga;4.4
2221;Faith;Gray;Psychiatrist;South San Francisco;4.5
2222;Audrey;Lyman;Allergist;Sunnyvale;4.6
2223;Brandon;Jackson;Anesthesiologist;Sunnyvale;4.7
2224;Gordon;Dyer;Cardiologist;Menlo Park;2.4
2225;Bella;Chapman;Dermatologist;Berkeley;2.5
2226;Andrew;Walsh;Endocrinologist;Burlingame;2.6
2227;Julian;Scott;Gastroenterologist;Colma;2.7
2228;Penelope;McLean;Hematologist;Colma;2.8
2229;Joe;Quinn;Nephrologist;Colma;2.9
2230;Amy;Watson;Obstetrician;Concord;3
2231;Simon;Davidson;Ophthalmologist;Concord;3.1
2232;Victor;Carr;Optometrist;Cupertino;3.2
2233;Owen;Bell;Orthopedic Surgeon;Daly City;3.3
2234;Anthony;Allan;Otolaryngologist;Daly City;3.4
2235;Austin;Cornish;Pediatrician;San Jose;3.5
2236;San;Powell;Physiatrist;San Mateo;3.6
2237;Jennifer;Gray;Plastic Surgeon;San Mateo;3.7
2238;Julia;Ferguson;Allergist;Berkeley;3.8
2239;Sally;Wallace;Anesthesiologist;Burlingame;3.9
2240;Neil;May;Cardiologist;Colma;4
2241;Carl;Lambert;Dermatologist;Colma;4.1
2242;Adrian;Paige;Endocrinologist;Colma;4.2
2243;Jessica;Sanderson;Gastroenterologist;Concord;4.3
2244;Joseph;Murray;Hematologist;Concord;4.4
2245;Brandon;Coleman;Nephrologist;Cupertino;4.5
2246;Theresa;Ferguson;Obstetrician;Daly City;4.6
2247;Leah;Malkin;Ophthalmologist;Daly City;4.7
2248;Ruth;Palmer;Optometrist;Daly City;4.8
2249;Maria;Vaughan;Orthopedic Surgeon;Daly City;4.9
2250;Sonia;Jones;Otolaryngologist;East Palo Alto;5
2251;Peter;Jones;Pediatrician;Foster City;2.8
2252;Thomas;Ogden;Physiatrist;Fremont;2.9
2253;Jake;Oliver;Plastic Surgeon;Fremont;3
2254;Amy;White;Psychiatrist;Gilroy;3.1
2255;Nathan;Terry;Psychiatrist;Half Moon Bay;3.2
2256;Max;Wilkins;Pulmonologist;Hayward;3.3
2257;Lily;Slater;Radiologist;Hayward;3.4
2258;Emily;Ball;Rheumatologist;Hillsborough;3.5
2259;Andrew;Mitchell;Urologist;Los Altos;3.6
2260;Jacob;Hodges;Allergist;Los Altos;3.7
2261;Carl;Walker;Anesthesiologist;Los Gatos;3.8
2262;Evan;Miller;Cardiologist;Los Gatos;3.9
2263;Simon;Wallace;Dermatologist;Palo Alto;4
2264;San;Willian;Endocrinologist;Los Gatos;4.1
2265;Anna;Coleman;Gastroenterologist;Menlo Park;1.5
2266;Evan;Gray;Hematologist;Millbrae;1.6
2267;Bella;Black;Nephrologist;Milpitas;1.7
2268;Sean;Morgan;Obstetrician;Palo Alto;1.8
2269;Keith;Clarkson;Ophthalmologist;Milpitas;1.9
2270;Diane;Hughes;Optometrist;Milpitas;2
2271;Anthony;Tucker;Orthopedic Surgeon;San Francisco;2.1
2272;Samantha;Kelin;Otolaryngologist;Palo Alto;2.2
2273;Rachel;Davidson;Pediatrician;Mountain View;2.3
2274;Yvonne;Suthy;Physiatrist;Mountain View;2.4
2275;Angela;Mathis;Plastic Surgeon;Oakland;2.5
2276;Michelle;Turner;Psychiatrist;Oakland;2.6
2277;Gavin;Piper;Psychiatrist;Pacifica;2.7
2278;Grace;Bell;Pulmonologist;Palo Alto;2.8
2279;Dominic;Morgan;Radiologist;Millbray;2.9
2280;Jason;Knox;Rheumatologist;Redwood City;3
2281;Kimberly;Morgan;Urologist;Richmond;3.1
2282;Nathan;Miller;Orthopedic Surgeon;Richmond;3.2
2283;William;Grant;Otolaryngologist;San Bruno;3.3
2284;Dylan;Hamilton;Pediatrician;San Bruno;3.4
2285;Jane;Poole;Physiatrist;San Bruno;3.5
2286;Kevin;Manning;Gastroenterologist;Millbrae;3.6
2287;Una;Bell;Psychiatrist;San Carlos;3.7
2288;Lucas;Lee;Psychiatrist;San Carlos;3.8
2289;William;Hunter;Gastroenterologist;San Francisco;3.9
2290;Madeleine;Hemmings;Physiatrist;San Francisco;4
2291;Faith;Cameron;Gastroenterologist;San Francisco;4.1
2292;Rose;Lyman;Gastroenterologist;San Francisco;4.2
2293;Michelle;Abraham;Allergist;San Francisco;4.3
2294;Karen;Martin;Anesthesiologist;San Francisco;1.8
2295;Jake;Randall;Cardiologist;San Jose;1.9
2296;Caroline;Ogden;Physiatrist;San Jose;2
2297;Anna;Lewis;Endocrinologist;San Jose;2.1
2298;Michael;Avery;Physiatrist;San Jose;2.2
2299;Jane;Anderson;Hematologist;San Jose;2.3
2300;Stewart;Gill;Gastroenterologist;San Jose;2.4
2301;Jason;Grant;Obstetrician;San Jose;2.5
2302;Sonia;Nolan;Physiatrist;San Mateo;2.6
2303;Leonard;Bower;Optometrist;San Mateo;2.7
2304;Victor;Kelly;Orthopedic Surgeon;San Mateo;2.8
2305;Katherine;Coleman;Otolaryngologist;San Mateo;2.9
2306;Katherine;Watson;Cardiologist;Santa Clara;3
2307;Austin;Welch;Physiatrist;Santa Clara;3.1
2308;Evan;Carr;Plastic Surgeon;Santa Clara;3.2
2309;Karen;MacLeod;Cardiologist;Palo Alto;2.5
2310;Sean;James;Cardiologist;Santa Rosa;2.6
2311;Lily;Taylor;Physiatrist;Saratoga;2.7
2312;Samantha;Walsh;Cardiologist;South San Francisco;2.8
2313;Adam;Hemmings;Cardiologist;Sunnyvale;2.9
2314;Mary;Ball;Physiatrist;Sunnyvale;3
2315;Molly;Tucker;Psychiatrist;Menlo Park;3.1
2316;Anna;Brown;Allergist;Berkeley;3.2
2317;Charles;Newman;Anesthesiologist;Burlingame;3.3
2318;Joan;Wright;Allergist;Berkeley;3.4
2319;Andrew;Hodges;Anesthesiologist;Burlingame;3.5
2320;Zoe;Thomson;Cardiologist;Colma;3.6
2321;Harry;Oliver;Dermatologist;Colma;3.7
2322;Emily;Greene;Endocrinologist;Colma;3.8
2323;Jake;Bailey;Gastroenterologist;Concord;3.9
2324;Ava;Walsh;Hematologist;Concord;4
2325;Lauren;Hardacre;Nephrologist;Cupertino;4.1
2326;Justin;Payne;Obstetrician;Daly City;4.2
2327;William;Malkin;Ophthalmologist;Daly City;4.3
2328;Kylie;Nolan;Optometrist;Daly City;4.4
2329;Christian;Fraser;Orthopedic Surgeon;Daly City;4.5
2330;Sonia;Terry;Otolaryngologist;East Palo Alto;4.6
2331;Joe;Johnston;Pediatrician;Foster City;4.7
2332;Brian;White;Physiatrist;Fremont;4.8
2333;Trevor;Lawrence;Plastic Surgeon;Fremont;1.8
2334;Leah;Wallace;Psychiatrist;Gilroy;1.9
2335;Oliver;Howard;Psychiatrist;Half Moon Bay;2
2336;Keith;Gray;Pulmonologist;Hayward;2.1
2337;Victor;Grant;Radiologist;Hayward;2.2
2338;Jason;Forsyth;Rheumatologist;Hillsborough;2.3
2339;Jessica;Paterson;Urologist;Los Altos;2.4
2340;Hannah;Morgan;Allergist;Los Altos;2.5
2341;Sarah;Walsh;Anesthesiologist;Los Gatos;2.6
2342;Felicity;Martin;Cardiologist;Los Gatos;2.7
2343;Virginia;Bell;Dermatologist;Palo Alto;2.8
2344;Abigail;Peake;Endocrinologist;Los Gatos;2.9
2345;Alison;Lawrence;Gastroenterologist;Menlo Park;3
2346;Brandon;Randall;Hematologist;Millbrae;3.1
2347;Heather;Palmer;Nephrologist;Milpitas;2.5
2348;Connor;Vaughan;Obstetrician;Palo Alto;2.6
2349;Victor;Martin;Ophthalmologist;Milpitas;2.7
2350;Mary;Gill;Optometrist;Milpitas;2.8
2351;Brian;Simpson;Orthopedic Surgeon;San Francisco;2.9
2352;Matt;Edmunds;Otolaryngologist;Palo Alto;3
2353;Grace;Baker;Pediatrician;Mountain View;3.1
2354;Faith;Sanderson;Physiatrist;Mountain View;3.2
2355;Sonia;Kerr;Plastic Surgeon;Oakland;3.3
2356;Phil;Powell;Psychiatrist;Oakland;3.4
2357;Warren;Nolan;Psychiatrist;Pacifica;2.8
2358;Joshua;Hunter;Pulmonologist;Palo Alto;2.9
2359;Carl;McDonald;Radiologist;Millbray;3
2360;Chloe;Dowd;Rheumatologist;Redwood City;3.1
2361;John;Nolan;Urologist;Richmond;3.2
2362;Ian;Ross;Orthopedic Surgeon;Richmond;3.3
2363;Piers;Hodges;Otolaryngologist;San Bruno;2.5
2364;Deirdre;Welch;Pediatrician;San Bruno;2.6
2365;William;Russell;Physiatrist;San Bruno;2.7
2366;Sophie;Blake;Gastroenterologist;Millbrae;2.8
2367;Audrey;Slater;Psychiatrist;San Carlos;2.9
2368;Kimberly;Burgess;Psychiatrist;San Carlos;3
2369;Alex;Mitchell;Gastroenterologist;San Francisco;3.1
2370;Angela;Bower;Physiatrist;San Francisco;3.2
2371;Benjamin;Taylor;Gastroenterologist;San Francisco;3.3
2372;Pippa;Payne;Gastroenterologist;San Francisco;3.4
2373;Andrew;Gray;Allergist;San Francisco;2.6
2374;Kevin;Suthy;Anesthesiologist;San Francisco;2.7
2375;Gabrielle;Quinn;Cardiologist;San Jose;2.8
2376;Diane;Walsh;Physiatrist;San Jose;2.9
2377;Virginia;Graham;Endocrinologist;San Jose;3
2378;Diane;Knox;Physiatrist;San Jose;3.1
2379;Yvonne;Bailey;Hematologist;San Jose;2.5
2380;Donna;Morgan;Gastroenterologist;San Jose;2.6
2381;Jane;Clark;Obstetrician;San Jose;2.7
2382;Audrey;Gill;Physiatrist;San Mateo;2.8
2383;Hannah;Hart;Optometrist;San Mateo;2.9
2384;Sam;Simpson;Orthopedic Surgeon;San Mateo;3
2385;Melanie;Jones;Otolaryngologist;San Mateo;3.1
2386;Ava;Henders;Cardiologist;Santa Clara;3.2
2387;Melanie;Paterson;Physiatrist;Santa Clara;2.5
2388;Ryan;Hardacre;Plastic Surgeon;Santa Clara;2.6
2389;Una;Gray;Cardiologist;Palo Alto;2.7
2390;Andrea;Mills;Cardiologist;Santa Rosa;2.8
2391;Peter;Buckland;Physiatrist;Saratoga;2.9
2392;Sarah;Newman;Cardiologist;South San Francisco;3
2393;Nicola;Glover;Cardiologist;Sunnyvale;3.1
2394;Amanda;Mitchell;Physiatrist;Sunnyvale;3.2
2395;Simon;Paige;Psychiatrist;Menlo Park;3.3
2396;Warren;Wallace;Allergist;Berkeley;3.4
2397;Donna;Slater;Anesthesiologist;Burlingame;3.1
2398;Ruth;Martin;Allergist;Berkeley;3.2
2399;Alex;Wilkins;Anesthesiologist;Burlingame;3.3
2400;Jessica;Coleman;Cardiologist;Colma;3.4
2401;Sonia;Ince;Dermatologist;Colma;1.5
2402;Sonia;Coleman;Endocrinologist;Colma;1.6
2403;Theresa;Slater;Gastroenterologist;Concord;1.7
2404;John;Payne;Hematologist;Concord;1.8
2405;Dorothy;Clarkson;Nephrologist;Cupertino;1.9
2406;Kevin;Turner;Obstetrician;Daly City;2
2407;Victor;Smith;Ophthalmologist;Daly City;2.1
2408;Joseph;Scott;Optometrist;Daly City;2.2
2409;Nathan;Dyer;Orthopedic Surgeon;Daly City;2.3
2410;Sophie;Cornish;Otolaryngologist;East Palo Alto;2.4
2411;David;Wright;Pediatrician;Foster City;2.5
2412;Cameron;Hodges;Physiatrist;Fremont;2.6
2413;Liam;Nolan;Plastic Surgeon;Fremont;2.7
2414;Amanda;Coleman;Psychiatrist;Gilroy;2.8
2415;Caroline;Vance;Psychiatrist;Half Moon Bay;2.9
2416;Gabrielle;Terry;Pulmonologist;Hayward;3
2417;Faith;Mathis;Radiologist;Hayward;3.1
2418;Kevin;Mitchy;Rheumatologist;Hillsborough;3.2
2419;Madeleine;Fisher;Urologist;Los Altos;3.3
2420;Evan;Russell;Allergist;Los Altos;3.4
2421;Lisa;Pullman;Anesthesiologist;Los Gatos;3.5
2422;Joanne;Paterson;Cardiologist;Los Gatos;3.6
2423;William;Berry;Dermatologist;Palo Alto;3.7
2424;Steven;Gill;Endocrinologist;Los Gatos;3.8
2425;Claire;Paterson;Gastroenterologist;Menlo Park;3.9
2426;Adam;Quinn;Hematologist;Millbrae;4
2427;Peter;Burgess;Nephrologist;Milpitas;4.1
2428;Sophie;Fraser;Obstetrician;Palo Alto;4.2
2429;Stewart;Robertson;Ophthalmologist;Milpitas;4.3
2430;Deirdre;Fraser;Optometrist;Milpitas;4.4
2431;Phil;Davies;Orthopedic Surgeon;San Francisco;4.5
2432;Sam;Greene;Otolaryngologist;Palo Alto;4.6
2433;Emily;Berry;Pediatrician;Mountain View;3.3
2434;Ella;Hardacre;Physiatrist;Mountain View;3.4
2435;Joshua;Tucker;Plastic Surgeon;Oakland;3.5
2436;Maria;May;Psychiatrist;Oakland;3.6
2437;Charles;Paige;Psychiatrist;Pacifica;3.7
2438;Sue;Pullman;Pulmonologist;Palo Alto;3.8
2439;Abigail;Parr;Radiologist;Millbray;3.9
2440;San;Hamilton;Rheumatologist;Redwood City;4
2441;Charles;Howard;Urologist;Richmond;4.1
2442;Peter;Taylor;Orthopedic Surgeon;Richmond;4.2
2443;Angela;Rees;Otolaryngologist;San Bruno;4.3
2444;Jason;Marshall;Pediatrician;San Bruno;4.4
2445;Jason;Lewis;Physiatrist;San Bruno;4.5
2446;Michael;Alsop;Gastroenterologist;Millbrae;4.6
2447;Lauren;Newman;Psychiatrist;San Carlos;4.7
2448;Liam;Lewis;Psychiatrist;San Carlos;3.3
2449;Peter;Harris;Gastroenterologist;San Francisco;3.4
2450;Melanie;Palmer;Physiatrist;San Francisco;3.5
2451;Carolyn;Rees;Gastroenterologist;San Francisco;3.6
2452;Irene;McDonald;Gastroenterologist;San Francisco;3.7
2453;Amelia;Scott;Allergist;San Francisco;3.8
2454;Megan;Campbell;Anesthesiologist;San Francisco;3.9
2455;Virginia;Baker;Cardiologist;San Jose;4
2456;Victor;Powell;Physiatrist;San Jose;4.1
2457;Faith;Cornish;Endocrinologist;San Jose;4.2
2458;Thomas;Lyman;Physiatrist;San Jose;4.3
2459;Una;Baker;Hematologist;San Jose;4.4
2460;Zoe;Ball;Gastroenterologist;San Jose;4.5
2461;Leah;Robertson;Obstetrician;San Jose;4.6
2462;Cameron;Randall;Physiatrist;San Mateo;4.7
2463;Leah;Randall;Optometrist;San Mateo;1.9
2464;Austin;Jackson;Orthopedic Surgeon;San Mateo;2
2465;Natalie;Fraser;Otolaryngologist;San Mateo;2.1
2466;Joan;Greene;Cardiologist;Santa Clara;2.2
2467;Frank;Parr;Physiatrist;Santa Clara;2.3
2468;Stephen;Suthy;Plastic Surgeon;Santa Clara;2.4
2469;Simon;Hill;Cardiologist;Palo Alto;2.5
2470;Ian;Terry;Cardiologist;Santa Rosa;2.6
2471;Sue;Mitchy;Physiatrist;Saratoga;2.7
2472;Ann;Stewart;Cardiologist;South San Francisco;2.8
2473;Adam;Sanderson;Cardiologist;Sunnyvale;2.9
2474;Irene;Baker;Physiatrist;Sunnyvale;3
2475;Virginia;Clark;Psychiatrist;Menlo Park;3.1
2476;Rose;Quinn;Allergist;Berkeley;3.2
2477;Dorothy;Brown;Anesthesiologist;Burlingame;3.3
2478;Luke;Hodges;Ophthalmologist;Richmond;3.4
2479;Paul;Knox;Optometrist;San Bruno;3.5
2480;Joe;Ferguson;Orthopedic Surgeon;San Bruno;3.6
2481;Audrey;Carr;Otolaryngologist;San Bruno;3.7
2482;Katherine;White;Pediatrician;Millbrae;3.8
2483;Warren;King;Physiatrist;San Carlos;3.9
2484;Rebecca;Miller;Plastic Surgeon;San Carlos;4
2485;Molly;Ross;Psychiatrist;San Francisco;4.1
2486;Richard;Kerr;Psychiatrist;San Francisco;4.2
2487;Dominic;Harris;Pulmonologist;San Francisco;4.3
2488;Una;Parr;Radiologist;San Francisco;4.4
2489;Ruth;Hardacre;Rheumatologist;San Francisco;4.5
2490;William;Jackson;Urologist;San Francisco;4.6
2491;Owen;Sanderson;Allergist;San Jose;4.7
2492;Jake;Welch;Anesthesiologist;San Jose;4.8
2493;Bella;James;Cardiologist;San Jose;4.9
2494;Benjamin;Sanderson;Dermatologist;San Jose;3.3
2495;Diana;Oliver;Endocrinologist;San Jose;3.4
2496;Diana;Dickens;Gastroenterologist;San Jose;3.5
2497;Lauren;Hemmings;Hematologist;San Jose;3.6
2498;Dorothy;Mitchell;Nephrologist;San Mateo;3.7
2499;Rebecca;Burgess;Obstetrician;San Mateo;3.8
2500;Theresa;Butler;Ophthalmologist;San Mateo;3.9
2501;Amy;Peters;Optometrist;San Mateo;4
2502;Audrey;Robertson;Orthopedic Surgeon;Santa Clara;4.1
2503;Lauren;Black;Otolaryngologist;Santa Clara;4.2
2504;Richard;Hardacre;Pediatrician;Santa Clara;4.3
2505;Neil;Greene;Physiatrist;Palo Alto;4.4
2506;Stephen;North;Plastic Surgeon;Santa Rosa;4.5
2507;Lisa;Smith;Psychiatrist;Saratoga;4.6
2508;Victoria;Campbell;Psychiatrist;South San Francisco;4.7
2509;Joanne;Forsyth;Pulmonologist;Sunnyvale;3.3
2510;Gabrielle;Rampling;Radiologist;Sunnyvale;3.4
2511;Nicola;Fraser;Rheumatologist;Menlo Park;3.5
2512;Nicholas;Black;Urologist;Richmond;3.6
2513;Victor;Walsh;Orthopedic Surgeon;San Bruno;3.7
2514;Alexander;Bell;Otolaryngologist;San Bruno;3.8
